Key,LocID,AP_NAME,ALIAS,Facility Type,FAA REGION,COUNTY,CITY,STATE,AP Type,Latitude,Longitude,Boundary Data Available
5235,T34,TALON AIR,,Airport,ASW,GALVESTON,DICKINSON,TX,Public Use,29.483417,-95.008172,No
5132,T95,BAY ELECTRIC SUPPLY,,Airport,ASW,GALVESTON,LEAGUE CITY,TX,Public Use,29.488288,-95.10743,No
5180,2H5,HOUSTON FORT BEND,,Airport,ASW,FORT BEND,HOUSTON,TX,Public Use,29.499167,-95.898389,No
5245,5T0,WARD AIRPARK,,Airport,ASW,FORT BEND,BEASLEY,TX,Public Use,29.502722,-95.935972,No
3209,AXH,HOUSTON-SOUTHWEST,Houston Southwest Airport,Airport,ASW,FORT BEND,HOUSTON,TX,Public Use,29.506139,-95.476917,Yes
5223,8T8,SAN GERONIMO AIRPARK,,Airport,ASW,BEXAR,SAN ANTONIO,TX,Public Use,29.510508,-98.798359,No
3277,LVJ,PEARLAND RGNL,Clover Field Airport,Airport,ASW,BRAZORIA,HOUSTON,TX,Public Use,29.521278,-95.242139,Yes
5190,T54,LANE AIRPARK,,Airport,ASW,FORT BEND,ROSENBERG,TX,Public Use,29.524406,-95.775228,No
3292,T20,ROGER M. DREYER MEMORIAL,Gonzales Municipal Airport,Airport,ASW,GONZALES,GONZALES,TX,Public Use,29.529124,-97.464303,Yes
3297,SAT,SAN ANTONIO INTL,San Antonio Int'l Airport,Airport,ASW,BEXAR,SAN ANTONIO,TX,Federalized/Commercial,29.533694,-98.469778,Yes
5158,39R,FLYIN' B,,Airport,ASW,BRAZORIA,HOUSTON,TX,Public Use,29.537611,-95.423639,No
5226,T79,SKYWAY MANOR,,Airport,ASW,BRAZORIA,PEARLAND,TX,Public Use,29.555789,-95.327993,No
1488,HUM,HOUMA-TERREBONNE,Houma-Terrebonne Airport,Airport,ASW,TERREBONNE,HOUMA,LA,Public Use,29.566502,-90.660427,Yes
5240,T94,TWIN-OAKS,,Airport,ASW,BEXAR,SAN ANTONIO,TX,Public Use,29.570187,-98.468389,No
3163,ELA,EAGLE LAKE,Eagle Lake Airport,Airport,ASW,COLORADO,EAGLE LAKE,TX,Public Use,29.600667,-96.322056,Yes
5181,E70,HUBER AIRPARK CIVIC CLUB LLC,,Airport,ASW,GUADALUPE,SEGUIN,TX,Public Use,29.602406,-97.990563,No
3169,EFD,ELLINGTON FIELD,Ellington Field-Main,Airport,ASW,HARRIS,HOUSTON,TX,Public Use,29.607333,-95.15875,Yes
4191,0J8,FLYING TEN,,Airport,ASO,ALACHUA,ARCHER,FL,Public Use,29.618917,-82.508778,No
3314,SGR,SUGAR LAND RGNL,Sugarland Regional Airport,Airport,ASW,FORT BEND,HOUSTON,TX,Public Use,29.62225,-95.656528,Yes
3285,T77,PRESIDIO LELY INTL,Presidio Lely Int'l Airport,Airport,ASW,PRESIDIO,PRESIDIO,TX,Public Use,29.634213,-104.361494,Yes
789,CTY,CROSS CITY,Cross City Airport,Airport,ASO,DIXIE,CROSS CITY,FL,Public Use,29.635528,-83.10475,Yes
5219,66R,ROBERT R WELLS JR,,Airport,ASW,COLORADO,COLUMBUS,TX,Public Use,29.64107,-96.515804,No
4203,F47,ST GEORGE ISLAND,,Airport,ASO,FRANKLIN,APALACHICOLA,FL,Public Use,29.644584,-84.915599,No
3341,HOU,WILLIAM P HOBBY,William P Hobby Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.645419,-95.278889,Yes
840,28J,PALATKA MUNI - LT. KAY LARKIN FIELD,Kay Larkin Airport,Airport,ASO,PUTNAM,PALATKA,FL,Public Use,29.658382,-81.689503,Yes
3227,T41,LA PORTE MUNI,La Porte Municipal Airport,Airport,ASW,HARRIS,LA PORTE,TX,Public Use,29.66925,-95.064194,Yes
803,GNV,GAINESVILLE RGNL,Gainesville Regional Airport,Airport,ASO,ALACHUA,GAINESVILLE,FL,Federalized/Commercial,29.690056,-82.271778,Yes
5147,X09,COVEY TRAILS,,Airport,ASW,FORT BEND,FULSHEAR,TX,Public Use,29.690083,-95.840474,No
3337,O07,WESTHEIMER AIR PARK,Westheimer Air Park,Airport,ASW,FORT BEND,HOUSTON,TX,Public Use,29.694677,-95.794673,Yes
3264,BAZ,NEW BRAUNFELS RGNL,New Braunfels Municipal Airport,Airport,ASW,GUADALUPE,NEW BRAUNFELS,TX,Public Use,29.7045,-98.042222,Yes
1485,PTN,HARRY P WILLIAMS MEMORIAL,Harry P Williams Memorial Airiport,Airport,ASW,ST MARY,PATTERSON,LA,Public Use,29.709546,-91.338979,Yes
4198,6J8,OAK TREE LANDING,,Airport,ASO,ALACHUA,HIGH SPRINGS,FL,Public Use,29.720139,-82.663958,No
3105,5C1,BOERNE STAGE FIELD,Boerne Stage Airfield,Airport,ASW,BEXAR,SAN ANTONIO,TX,Public Use,29.723929,-98.694642,Yes
776,AAF,APALACHICOLA REGIONAL,Apalachicola Municipal Airport,Airport,ASO,FRANKLIN,APALACHICOLA,FL,Public Use,29.727549,-85.027377,Yes
3325,T91,THE CARTER MEMORIAL,The Carter Memorial Airport,Airport,ASW,CALDWELL,LULING,TX,Public Use,29.728283,-97.659443,Yes
5140,1T8,BULVERDE AIRPARK,,Airport,ASW,COMAL,SAN ANTONIO,TX,Public Use,29.739111,-98.451128,No
5214,49R,REAL COUNTY,,Airport,ASW,REAL,LEAKEY,TX,Public Use,29.745501,-99.760893,No
4421,L83,THIBODAUX MUNI,,Airport,ASW,TERREBONNE,THIBODAUX,LA,Public Use,29.747792,-90.832899,No
4188,A51,COSTIN,,Airport,ASO,GULF,PORT ST JOE,FL,Public Use,29.758544,-85.289085,No
5221,54T,RWJ AIRPARK,,Airport,ASW,CHAMBERS,BAYTOWN,TX,Public Use,29.761894,-94.847939,No
3120,T00,CHAMBERS COUNTY,Chambers County Airport,Airport,ASW,CHAMBERS,ANAHUAC,TX,Public Use,29.769815,-94.663487,Yes
3100,HPY,BAYTOWN,Baytown Airport,Airport,ASW,HARRIS,BAYTOWN,TX,Public Use,29.786083,-94.952667,Yes
5179,TME,HOUSTON EXECUTIVE,,Airport,ASW,WALLER,HOUSTON,TX,Public Use,29.805028,-95.897889,No
5186,1T7,KESTREL AIRPARK,,Airport,ASW,COMAL,SAN ANTONIO,TX,Public Use,29.81175,-98.426056,No
3336,IWS,WEST HOUSTON,West Houston Lakeside Airport,Airport,ASW,HARRIS,HOUSTON,TX,Public Use,29.818194,-95.672611,Yes
3121,T90,CHAMBERS COUNTY-WINNIE STOWELL,Winnie Community Airport,Airport,ASW,CHAMBERS,WINNIE/STOWELL,TX,Public Use,29.818856,-94.430978,Yes
4186,X13,CARRABELLE-THOMPSON,,Airport,ASO,FRANKLIN,CARRABELLE,FL,Public Use,29.842,-84.701111,No
812,42J,KEYSTONE AIRPARK,Keystone Airpark,Airport,ASO,CLAY,KEYSTONE HEIGHTS,FL,Public Use,29.84475,-82.047528,Yes
3239,50R,LOCKHART MUNI,Lockhart Municipal Airport,Airport,ASW,CALDWELL,LOCKHART,TX,Public Use,29.850333,-97.672417,Yes
3299,HYI,SAN MARCOS MUNI,San Marcos Municipal Airport,Airport,ASW,CALDWELL,SAN MARCOS,TX,Public Use,29.89275,-97.863,Yes
1499,2R1,LE MAIRE MEMORIAL,Le Maire Memorial Airport,Airport,ASW,IBERIA,JEANERETTE,LA,Public Use,29.899069,-91.666,Yes
3172,3T5,FAYETTE RGNL AIR CENTER,Fayette Regional Air Center Airport,Airport,ASW,FAYETTE,LA GRANGE,TX,Public Use,29.907972,-96.95,Yes
5222,9X9,SACK-O-GRANDE ACROPORT,,Airport,ASW,HARRIS,KATY,TX,Public Use,29.912725,-95.826618,No
3335,EYQ,WEISER AIR PARK,Weiser Airport,Airport,ASW,HARRIS,HOUSTON,TX,Public Use,29.935571,-95.639373,Yes
5170,06R,GRAWUNDER FIELD,,Airport,ASW,AUSTIN,BELLVILLE,TX,Public Use,29.940972,-96.24525,No
5155,ECU,EDWARDS COUNTY,,Airport,ASW,EDWARDS,ROCKSPRINGS,TX,Public Use,29.94692,-100.173855,No
3214,BPT,JACK BROOKS RGNL,Southeast Texas Regional Airport,Airport,ASW,JEFFERSON,BEAUMONT/PORT ARTHUR,TX,Public Use,29.950833,-94.020694,Yes
4415,7N0,NEW ORLEANS DOWNTOWN,,Airport,ASW,ORLEANS,NEW ORLEANS,LA,Public Use,29.952683,-90.082733,No
831,SGJ,NORTHEAST FLORIDA RGNL,St Augustine Airport,Airport,ASO,ST JOHNS,ST AUGUSTINE,FL,Public Use,29.95925,-81.339722,Yes
1465,IYA,ABBEVILLE CHRIS CRUSTA MEMORIAL,Abbeville Chris Crusta Mem Airport,Airport,ASW,VERMILION,ABBEVILLE,LA,Public Use,29.975778,-92.084222,Yes
3221,ERV,KERRVILLE MUNI/LOUIS SCHREINER FIELD,Kerrville Municipal Airport,Airport,ASW,KERR,KERRVILLE,TX,Public Use,29.976667,-99.085472,Yes
3185,IAH,GEORGE BUSH INTERCONTINENTAL/HOUSTON,Bush Intercon'l Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.984444,-95.341444,Yes
871,2J0,WAKULLA COUNTY,Wakulla County Airport,Airport,ASO,WAKULLA,PANACEA,FL,Public Use,29.989456,-84.395392,Yes
1501,MSY,LOUIS ARMSTRONG NEW ORLEANS INTL,New Orleans Int'l Airport,Airport,ASW,JEFFERSON,NEW ORLEANS,LA,Public Use,29.993389,-90.258028,Yes
3308,84R,SMITHVILLE CRAWFORD MUNI,Smithville Municipal Airport,Airport,ASW,BASTROP,SMITHVILLE,TX,Public Use,30.028222,-97.167028,Yes
1466,ARA,ACADIANA RGNL,Acadiana Regional,Airport,ASW,IBERIA,NEW IBERIA,LA,Public Use,30.037758,-91.883896,Yes
1497,NEW,LAKEFRONT,New Orleans Lakefront Airport,Airport,ASW,ORLEANS,NEW ORLEANS,LA,Public Use,30.042417,-90.02825,Yes
5151,T51,DAN JONES INTL,,Airport,ASW,HARRIS,HOUSTON,TX,Public Use,30.042775,-95.667223,No
3321,6R6,TERRELL COUNTY,Terrell County Airport,Airport,ASW,TERRELL,DRYDEN,TX,Public Use,30.046472,-102.213167,Yes
3152,DWH,DAVID WAYNE HOOKS MEMORIAL,David Wayne Hooks Memorial Airport,Airport,ASW,HARRIS,HOUSTON,TX,Public Use,30.061833,-95.552778,Yes
3271,ORG,ORANGE COUNTY,Orange County Airport,Airport,ASW,ORANGE,ORANGE,TX,Public Use,30.068452,-93.80402,Yes
845,40J,PERRY-FOLEY,Perry-Foley Airport,Airport,ASO,TAYLOR,PERRY,FL,Public Use,30.069278,-83.580583,Yes
3101,BMT,BEAUMONT MUNI,Beaumont Municipal Airport,Airport,ASW,JEFFERSON,BEAUMONT,TX,Public Use,30.070204,-94.215097,Yes
3235,T78,LIBERTY MUNI,Liberty Municipal Airport,Airport,ASW,LIBERTY,LIBERTY,TX,Public Use,30.077806,-94.698556,Yes
4419,1L0,ST JOHN THE BAPTIST PARISH,,Airport,ASW,ST JOHN THE BAPTIST,RESERVE,LA,Public Use,30.087006,-90.582749,No
1496,LCH,LAKE CHARLES RGNL,Lake Charles Regional Airport,Airport,ASW,CALCASIEU,LAKE CHARLES,LA,Federalized/Commercial,30.126083,-93.223417,Yes
1515,UXL,SOUTHLAND FIELD,Southland Field West Calcasieu Arpt,Airport,ASW,CALCASIEU,SULPHUR,LA,Public Use,30.131444,-93.376167,Yes
3266,9X1,NORTH HOUSTON BUSINESS,Williams Airport,Airport,ASW,MONTGOMERY,HOUSTON,TX,Public Use,30.153375,-95.321989,Yes
1498,3R2,LE GROS MEMORIAL,Le Gros Memorial Airport,Airport,ASW,ACADIA,CROWLEY,LA,Public Use,30.161778,-92.483972,Yes
3187,GYB,GIDDINGS-LEE COUNTY,Giddings-Lee County Airport,Airport,ASW,LEE,GIDDINGS,TX,Public Use,30.169278,-96.980028,Yes
1502,L38,LOUISIANA RGNL,Louisiana Regional Airport,Airport,ASW,ASCENSION,GONZALES,LA,Public Use,30.172722,-90.940611,Yes
815,LCQ,LAKE CITY GATEWAY,Lake City Municipal Airport,Airport,ASO,COLUMBIA,LAKE CITY,FL,Public Use,30.182056,-82.576861,Yes
3097,AUS,AUSTIN-BERGSTROM INTL,Austin-Bergstrom Int'l Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Federalized/Commercial,30.194528,-97.669889,Yes
1495,LFT,LAFAYETTE RGNL,Lafayette Regional Airport,Airport,ASW,LAFAYETTE,LAFAYETTE,LA,Federalized/Commercial,30.20525,-91.987611,Yes
1475,CWF,CHENNAULT INTL,Chennault Int'l Airport,Airport,ASW,CALCASIEU,LAKE CHARLES,LA,Public Use,30.210583,-93.143194,Yes
785,VQQ,CECIL,Cecil Field,Airport,ASO,DUVAL,JACKSONVILLE,FL,Public Use,30.218778,-81.877167,Yes
3107,11R,BRENHAM MUNI,Brenham Municipal Airport,Airport,ASW,WASHINGTON,BRENHAM,TX,Public Use,30.219676,-96.374403,Yes
1522,6R1,WELSH,Welsh Airport,Airport,ASW,JEFFERSON DAVIS,WELSH,LA,Public Use,30.241874,-92.829312,Yes
1490,3R7,JENNINGS,Jennings Airport,Airport,ASW,JEFFERSON DAVIS,JENNINGS,LA,Public Use,30.242699,-92.673499,Yes
5167,T82,GILLESPIE COUNTY,,Airport,ASW,GILLESPIE,FREDERICKSBURG,TX,Public Use,30.24325,-98.909194,No
273,4R9,DAUPHIN ISLAND,Dauphin Island Airport,Airport,ASO,MOBILE,DAUPHIN ISLAND,AL,Public Use,30.260492,-88.127472,Yes
804,HEG,HERLONG RECREATIONAL,Herlong Airport,Airport,ASO,DUVAL,JACKSONVILLE,FL,Public Use,30.277778,-81.805944,Yes
296,JKA,JACK EDWARDS,Jack Edwards Airport,Airport,ASO,BALDWIN,GULF SHORES,AL,Public Use,30.289639,-87.671778,Yes
4204,24J,SUWANNEE COUNTY,,Airport,ASO,SUWANNEE,LIVE OAK,FL,Public Use,30.300125,-83.024694,No
5173,45R,HAWTHORNE FIELD,,Airport,ASW,HARDIN,KOUNTZE/SILSBEE,TX,Public Use,30.336333,-94.257556,No
788,CRG,CRAIG MUNI,Craig Municipal Airport,Airport,ASO,DUVAL,JACKSONVILLE,FL,Public Use,30.336333,-81.514444,Yes
1514,ASD,SLIDELL,Slidell Airport,Airport,ASW,ST TAMMANY,SLIDELL,LA,Public Use,30.346344,-89.8208,Yes
3240,CXO,LONE STAR EXECUTIVE,Lone Star Executive Airport,Airport,ASW,MONTGOMERY,HOUSTON,TX,Public Use,30.352361,-95.414528,Yes
3129,6R3,CLEVELAND MUNI,Cleveland Municipal Airport,Airport,ASW,LIBERTY,CLEVELAND,TX,Public Use,30.356444,-95.008028,Yes
3230,3R9,LAKEWAY AIRPARK,Lakeway Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Public Use,30.357491,-97.994468,Yes
832,ECP,NORTHWEST FLORIDA BEACHES INTL,Northwest Fl Beaches Int'l Airport,Airport,ASO,ALACHUA,PANAMA CITY,FL,Public Use,30.35825,-85.795611,Yes
1957,66Y,DIAMONDHEAD,Diamondhead Airport,Airport,ASO,HANCOCK,DIAMONDHEAD,MS,Public Use,30.362979,-89.387654,Yes
3263,60R,NAVASOTA MUNI,Navasota Municipal Airport,Airport,ASW,GRIMES,NAVASOTA,TX,Public Use,30.367135,-96.112958,Yes
2003,HSA,STENNIS INTL,Stennis Int'l Airport,Airport,ASO,HANCOCK,BAY ST LOUIS,MS,Public Use,30.367806,-89.454611,Yes
3244,MRF,MARFA MUNI,Marfa Municipal Airport,Airport,ASW,PRESIDIO,MARFA,TX,Public Use,30.371111,-104.017528,Yes
4414,L89,KIBS AIR PARK,,Airport,ASW,ST LANDRY,BRISTOL,LA,Public Use,30.381311,-92.145957,No
3089,E38,ALPINE-CASPARIS MUNI,Alpine-Casparis Municipal Airport,Airport,ASW,BREWSTER,ALPINE,TX,Public Use,30.384222,-103.683583,Yes
4676,35M,VORTEX,,Airport,ASO,HARRISON,LONG BEACH,MS,Public Use,30.388611,-89.165278,No
1989,5R2,OCEAN SPRINGS,Ocean Springs Airport,Airport,ASO,JACKSON,OCEAN SPRINGS,MS,Public Use,30.389444,-88.753444,Yes
862,TLH,TALLAHASSEE RGNL,Tallahassee Regional Airport,Airport,ASO,LEON,TALLAHASSEE,FL,Federalized/Commercial,30.396528,-84.350333,Yes
3096,EDC,AUSTIN EXECUTIVE,Birds Nest Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Public Use,30.397493,-97.566394,Yes
797,82J,FERGUSON,Ferguson Airport,Airport,ASO,ESCAMBIA,PENSACOLA,FL,Public Use,30.39825,-87.348889,Yes
795,DTS,DESTIN-FORT WALTON BEACH,Destin-Fort Walton Beach Airport,Airport,ASO,OKALOOSA,DESTIN,FL,Public Use,30.400055,-86.471473,Yes
802,1J9,FORT WALTON BEACH,Fort Walton Beach Airfield,Airport,ASO,SANTA ROSA,NAVARRE,FL,Public Use,30.406306,-86.829194,Yes
1965,GPT,GULFPORT-BILOXI INTL,Gulfport-Biloxi International,Airport,ASO,HARRISON,GULFPORT,MS,Public Use,30.407269,-89.070097,Yes
280,5R4,FOLEY MUNI,Foley Municipal Airport,Airport,ASO,BALDWIN,FOLEY,AL,Public Use,30.427667,-87.700972,Yes
1477,5R8,DE QUINCY INDUSTRIAL AIRPARK,Dequincy Industrial Airpark,Airport,ASW,CALCASIEU,DE QUINCY,LA,Public Use,30.441083,-93.473611,Yes
4420,L31,ST. TAMMANY RGNL,,Airport,ASW,ST TAMMANY,COVINGTON,LA,Public Use,30.445054,-89.988879,No
4061,5AL,FISH RIVER,,Airport,ASO,BALDWIN,FAIRHOPE,AL,Public Use,30.45,-87.807778,No
320,5R7,ROY E. RAY,Roy E Ray Airport,Airport,ASO,MOBILE,BAYOU LA BATRE,AL,Public Use,30.45525,-88.211194,Yes
290,CQF,H L SONNY CALLAHAN,H L Sonny Callahan Airport,Airport,ASO,BALDWIN,FAIRHOPE,AL,Public Use,30.4605,-87.877028,Yes
2005,PQL,TRENT LOTT INTL,Trent Lott Int'l Airport,Airport,ASO,JACKSON,PASCAGOULA,MS,Public Use,30.462781,-88.529228,Yes
1480,4R7,EUNICE,Eunice Airport,Airport,ASW,ACADIA,EUNICE,LA,Public Use,30.466284,-92.423799,Yes
844,PNS,PENSACOLA GULF COAST RGNL,Pensacola Gulf Coast Reg'l Airport,Airport,ASO,ESCAMBIA,PENSACOLA,FL,Federalized/Commercial,30.473426,-87.186612,Yes
5229,88R,SPICEWOOD,,Airport,ASW,BURNET,SPICEWOOD,TX,Public Use,30.477973,-98.121128,No
784,F95,CALHOUN COUNTY,Calhoun County Airport,Airport,ASO,CALHOUN,BLOUNTSTOWN,FL,Public Use,30.48721,-85.113796,Yes
1995,MJD,PICAYUNE MUNI,Picayune Municipal Airport,Airport,ASO,PEARL RIVER,PICAYUNE,MS,Public Use,30.487472,-89.651194,Yes
809,JAX,JACKSONVILLE INTL,Jacksonville Int'l Airport,Airport,ASO,DUVAL,JACKSONVILLE,FL,Federalized/Commercial,30.494056,-81.687861,Yes
3228,RYW,LAGO VISTA TX - RUSTY ALLEN,Lago Vista-Rusty Allen Airport,Airport,ASW,TRAVIS,LAGO VISTA,TX,Public Use,30.498585,-97.969472,Yes
325,2R5,ST ELMO,St Elmo Airport,Airport,ASO,MOBILE,ST ELMO,AL,Public Use,30.501917,-88.275111,Yes
3223,JCT,KIMBLE COUNTY,Kimble County Airport,Airport,ASW,KIMBLE,JUNCTION,TX,Public Use,30.511111,-99.762889,Yes
3115,RWV,CALDWELL MUNI,Caldwell Municipal Airport,Airport,ASW,BURLESON,CALDWELL,TX,Public Use,30.515474,-96.704086,Yes
1484,HDC,HAMMOND NORTHSHORE RGNL,Hammond Northshore Regional Airport,Airport,ASW,TANGIPAHOA,HAMMOND,LA,Public Use,30.521687,-90.418381,Yes
5176,DZB,HORSESHOE BAY RESORT,,Airport,ASW,LLANO,HORSESHOE BAY,TX,Public Use,30.527051,-98.358757,No
787,83J,COASTAL,Coastal Airport,Airport,ASO,ESCAMBIA,PENSACOLA,FL,Public Use,30.531889,-87.385306,Yes
1470,BTR,"BATON ROUGE METROPOLITAN, RYAN FIELD",Baton Rouge Metropolitan Airport,Airport,ASW,EAST BATON ROUGE,BATON ROUGE,LA,Federalized/Commercial,30.532906,-91.149877,Yes
861,68J,TALLAHASSEE COMMERCIAL,Tallahassee Commercial Airport,Airport,ASO,LEON,TALLAHASSEE /HAVANA/,FL,Public Use,30.547306,-84.373833,Yes
1517,OPL,ST LANDRY PARISH-AHART FIELD,St Landry Parish Airport,Airport,ASW,ST LANDRY,OPELOUSAS,LA,Public Use,30.558389,-92.099389,Yes
3318,T74,TAYLOR MUNI,Taylor Municipal Airport,Airport,ASW,WILLIAMSON,TAYLOR,TX,Public Use,30.572639,-97.443194,Yes
3309,SOA,SONORA MUNI,Sonora Municipal Airport,Airport,ASW,SUTTON,SONORA,TX,Public Use,30.585694,-100.648556,Yes
3165,CLL,EASTERWOOD FIELD,Easterwood Airport,Airport,ASW,BRAZOS,COLLEGE STATION,TX,Public Use,30.588583,-96.363833,Yes
853,2J9,QUINCY MUNI,Quincy Municipal Airport,Airport,ASO,GADSDEN,QUINCY,FL,Public Use,30.597871,-84.557425,Yes
5234,2KL,SUNRISE BEACH,,Airport,ASW,LLANO,SUNRISE BEACH VILLAGE,TX,Public Use,30.599222,-98.409222,No
3225,77T,KITTIE HILL,Kittle Hill Airport,Airport,ASW,WILLIAMSON,LEANDER,TX,Public Use,30.599444,-97.823583,Yes
798,FHB,FERNANDINA BEACH MUNI,Fernandina Beach Municipal Airport,Airport,ASO,NASSAU,FERNANDINA BEACH,FL,Public Use,30.611833,-81.461194,Yes
307,BFM,MOBILE DOWNTOWN,Mobile Downtown Airport,Airport,ASO,MOBILE,MOBILE,AL,Public Use,30.626778,-88.068083,Yes
3194,RCK,H H COFFIELD RGNL,H H Coffield Regional Airport,Airport,ASW,MILAM,ROCKDALE,TX,Public Use,30.631376,-96.989488,Yes
847,2R4,PETER PRINCE FIELD,Peter Prince Airport,Airport,ASO,SANTA ROSA,MILTON,FL,Public Use,30.637621,-86.993653,Yes
3224,T12,KIRBYVILLE,Kirbyville Airport,Airport,ASW,JASPER,KIRBYVILLE,TX,Public Use,30.646565,-93.914903,Yes
3186,GTU,GEORGETOWN MUNI,Georgetown Municipal Airport,Airport,ASW,WILLIAMSON,GEORGETOWN,TX,Public Use,30.678809,-97.679384,Yes
3237,00R,LIVINGSTON MUNI,Livingston Municipal Airport,Airport,ASW,POLK,LIVINGSTON,TX,Public Use,30.685861,-95.017917,Yes
4193,01J,HILLIARD AIRPARK,,Airport,ASO,NASSAU,HILLIARD,FL,Public Use,30.686331,-81.905686,No
308,MOB,MOBILE RGNL,Mobile Regional Airport,Airport,ASO,MOBILE,MOBILE,AL,Federalized/Commercial,30.691417,-88.242833,Yes
4416,7L9,PETE ANTIE MUNI,,Airport,ASW,ST LANDRY,MELVILLE,LA,Public Use,30.694336,-91.746364,No
3139,CFD,COULTER FIELD,Coulter Field,Airport,ASW,BRAZOS,BRYAN,TX,Public Use,30.715694,-96.331361,Yes
1481,HZR,FALSE RIVER RGNL,False River Regional Airport,Airport,ASW,POINTE COUPEE,NEW ROADS,LA,Public Use,30.718306,-91.478667,Yes
793,54J,DEFUNIAK SPRINGS,Defuniak Springs Municipal Airport,Airport,ASO,WALTON,DEFUNIAK SPRINGS,FL,Public Use,30.731111,-86.153778,Yes
3246,T92,MASON COUNTY,Mason County Airport,Airport,ASW,MASON,MASON,TX,Public Use,30.732193,-99.184006,Yes
5207,OZA,OZONA MUNI,,Airport,ASW,CROCKETT,OZONA,TX,Public Use,30.735194,-101.202194,No
3112,BMQ,BURNET MUNI KATE CRADDOCK FIELD,Burnet Municipal/Kate Craddock Fld,Airport,ASW,BURNET,BURNET,TX,Public Use,30.738928,-98.23861,Yes
3211,UTS,HUNTSVILLE MUNI,Huntsville Municipal Airport,Airport,ASW,WALKER,HUNTSVILLE,TX,Public Use,30.746889,-95.587167,Yes
1468,ACP,ALLEN PARISH,Allen Parish Airport,Airport,ASW,ALLEN,OAKDALE,LA,Public Use,30.7505,-92.688491,Yes
956,4J6,ST MARYS,St Marys Airport,Airport,ASO,CAMDEN,ST MARYS,GA,Public Use,30.75325,-81.558278,Yes
3329,09R,TYLER COUNTY,Tyler County Airport,Airport,ASW,TYLER,WOODVILLE,TX,Public Use,30.775201,-94.458533,Yes
781,CEW,BOB SIKES,Bob Sikes Airport,Airport,ASO,OKALOOSA,CRESTVIEW,FL,Public Use,30.778833,-86.522111,Yes
965,VLD,VALDOSTA RGNL,Valdosta Regional Airport,Airport,ASO,LOWNDES,VALDOSTA,GA,Federalized/Commercial,30.781372,-83.276219,Yes
3238,AQO,LLANO MUNI,Llano Municipal Airport,Airport,ASW,LLANO,LLANO,TX,Public Use,30.784222,-98.659889,Yes
1997,M13,POPLARVILLE-PEARL RIVER COUNTY,Poplarville-Pearl Riv Cnty Airport,Airport,ASO,PEARL RIVER,POPLARVILLE,MS,Public Use,30.786021,-89.504507,Yes
4208,3J6,DAVIS FIELD,,Airport,ASO,CHARLTON,FOLKSTON,GA,Public Use,30.796361,-82.028167,No
950,4J5,QUITMAN BROOKS COUNTY,Quitman-Brooks County Airport,Airport,ASO,BROOKS,QUITMAN,GA,Public Use,30.805183,-83.589067,Yes
1483,BXA,GEORGE R CARR MEMORIAL AIR FLD,George R Carr Memorial Air Field,Airport,ASW,WASHINGTON,BOGALUSA,LA,Public Use,30.813686,-89.864964,Yes
1482,2R7,FRANKLINTON,Franklinton Airport,Airport,ASW,WASHINGTON,FRANKLINTON,LA,Public Use,30.819444,-90.112528,Yes
1471,DRI,BEAUREGARD RGNL,Beauregard Regional Airport,Airport,ASW,BEAUREGARD,DE RIDDER,LA,Public Use,30.831722,-93.339917,Yes
820,MAI,MARIANNA MUNI,Marianna Municipal Airport,Airport,ASO,JACKSON,MARIANNA,FL,Public Use,30.837806,-85.181889,Yes
1956,M24,DEAN GRIFFIN MEMORIAL,Dean Griffin Memorial Airport,Airport,ASO,STONE,WIGGINS,MS,Public Use,30.843244,-89.159773,Yes
4206,1J0,TRI-COUNTY,,Airport,ASO,HOLMES,BONIFAY,FL,Public Use,30.845778,-85.601389,No
3168,27R,ELDORADO,Eldorado Airport,Airport,ASW,SCHLEICHER,ELDORADO,TX,Public Use,30.862222,-100.610861,Yes
260,1R8,BAY MINETTE MUNI,Bay Minette Municipal Airport,Airport,ASO,BALDWIN,BAY MINETTE,AL,Public Use,30.870333,-87.819333,Yes
3202,LHB,HEARNE MUNI,Hearne Municipal Airport,Airport,ASW,ROBERTSON,HEARNE,TX,Public Use,30.872083,-96.622194,Yes
3117,T35,CAMERON MUNI AIRPARK,Cameron Municipal Airpark,Airport,ASW,MILAM,CAMERON,TX,Public Use,30.879063,-96.972188,Yes
3265,61R,NEWTON MUNI,Newton Municipal Airport,Airport,ASW,NEWTON,NEWTON,TX,Public Use,30.884056,-93.742472,Yes
3217,JAS,JASPER COUNTY-BELL FIELD,Jasper County-Bell Field Airport,Airport,ASW,JASPER,JASPER,TX,Public Use,30.885694,-94.034944,Yes
891,70J,CAIRO-GRADY COUNTY,Cairo-Grady County Airport,Airport,ASO,GRADY,CAIRO,GA,Public Use,30.887972,-84.154722,Yes
960,TVI,THOMASVILLE RGNL,Thomasville Municipal Airport,Airport,ASO,THOMAS,THOMASVILLE,GA,Public Use,30.901792,-83.881128,Yes
3213,2F0,IRAAN MUNI,Iraan Municipal Airport,Airport,ASW,PECOS,IRAAN,TX,Public Use,30.906222,-101.889806,Yes
